"lat","lon","camp","state","name","type","phone","devel","sites","nforg","elev","upd","hookups","toilets","water","date","url","camp_id","url_confirmed","directions","reservations","comments","town","dump","showers","rv_length","pets","ra_number","season","fee","air_mi_from_town","dir_from_town"
"38.008802","-120.540971","Gloryhole Rec Area- Ironhorse - USBR","CA","GLOI","BOR","209.536.9094",,"300",,"1166",,"NH",,"DW","111017","http://www.usbr.gov/mp/ccao/newmelones/planning_visit.html","14200","1",,"RS","some SFW sites may not have tables","Angels Camp","DP","NS","0",,"0","all year",,"4.1","S"
"38.624894","-122.288103","Chaparral Cove - Lake Berryessa - USBR","CA","CHAP","BOR","707.966.9088",,,,"450",,,,,"111017","http://www.usbr.gov/mp/ccao/berryessa/","14201","1",,,,"Napa",,,"0",,"0",,,"22.6","N"
"38.521725","-122.213065","Foothill Pines - Lake Berryessa - USBR","CA","FOOT","BOR","707.966.9088",,,,"468",,,,,"111017","http://www.usbr.gov/mp/ccao/berryessa/","14202","1",,,,"Napa",,,"0",,"0",,,"16.0","N"
"38.508780","-122.200630","Lupine Shores - Lake Berryessa - USBR","CA","LUPI","BOR","707.966.9088",,,,"470","cc",,,,"111017","http://www.usbr.gov/mp/ccao/berryessa/","14203","1",,,,"Napa",,,"0",,"0",,,"15.3","N"
"38.599489","-122.267242","Manzanita Canyon - Lake Berryessa - USBR","CA","MANZ","BOR","707.966.9088",,,,"462",,,,,"111017","http://www.usbr.gov/mp/ccao/berryessa/","14204","1",,,,"Napa",,,"0",,"0",,,"20.9","N"
"39.591861","-122.524953","Grimy Gulch - Stony Gorge Reservoir - USBR","CA","GRIM","BOR",,,,,"868",,"NH",,,"111017","http://www.eugenecarsey.com/camp/stonygorge/stonygorge.htm","14205","1",,"NR","has picnic tables","Elk Creek","ND","NS","0",,"0",,"N$","1.2","SE"
"40.347028","-105.531175","Marys Lake - USBR","CO","MARY","BOR",,,"270",,"8040",,"E","VT","DW","111017","http://www.usbr.gov/gp/recreation/maryrec.htm","14206","1",,,,"Estes Park",,,"0",,"0",,"L$","2.1","S"
"43.435106","-114.029215","Little Wood River - USBR","ID","LITT","BOR","208.678.0461",,,,"5283",,"NH","VT","DW","120703","www.publiclands.org/explore/site.php?id=2304","14207","1",,"NR",,"Carey","ND","NS","0",,"0",,"N$","9.8","NW"
"44.709046","-116.083441","Willow Creek - SISCRA","ID","WILL","BOR","208.325.8130",,,,"4852",,"E",,"DW","120703","www.siscraidaho.com/","14208","1",,"NR",,"Donnelly","DP","SH","0",,"0",,,"1.5","S"
"45.131014","-112.740144","Barretts Park - USBR","MT","BARR","BOR","406.683.6472",,,,"5242",,"NH","FT","DW","120703","visitmt.com/categories/moreinfo.asp?IDRRecordID=1984&siteid=1","14209","1",,,"some SFW sites may not have tables","Dillon","ND","NS","0",,"0","all year",,"7.7","SW"
"44.967572","-112.902145","Hap Hawkins - Clark Canyon Reservoir - USBR","MT","HAPH","BOR","406.683.6472",,,,,"d","NH","FT","DW","120703","www.visitmt.com/categories/moreinfo.asp?SiteID=1&IDRRecordID=1987","14210","1",,,"grouped","Dillon","ND","NS","0",,"0","all year",,,
"44.947202","-112.870277","Lonetree - Clark Canyon Reservoi - USBR","MT","LONE","BOR","406.683.6472",,,,,"d","NH","FT","DW","120703","visitmt.com/categories/moreinfo.asp?IDRRecordID=1989&siteid=1","14211","1",,,"grouped","Dillon","ND","NS","0",,"0","all year",,,
"48.597857","-109.960332","Fresno Beach - Fresno Reservoir - USBR","MT","FRES","BOR","406.247.7298",,,,"2635",,"HK","FT","DW","120703","www.recreation.gov/recAreaDetails.do?contractCode=NRSO&recAreaId=132&agencyCode=129","14212","1",,,"some SFW sites may not have tables","Havre","DP","SH","0",,"0","all year",,"13.1","W"
"48.613748","-109.955735","Kiehns Bay - Fresno Reservoir -  USBR","MT","KIEH","BOR","406.247.7298",,,,"2585",,"NH",,"NW","120703","www.recreation.gov/recAreaDetails.do?contractCode=NRSO&recAreaId=132&agencyCode=129","14213","1",,,"dispersed - unknown facil","Chester","ND","NS","0",,"0","all year",,"46.8","E"
"48.633501","-109.992022","Kremlin - Fresno Reservoir - USBR","MT","KREM","BOR","406.247.7298",,,,"2616",,,,"NW","120703","www.recreation.gov/recAreaDetails.do?contractCode=NRSO&recAreaId=132&agencyCode=129","14214","1",,,"dispersed - unknown facil","Havre",,,"0",,"0","all year",,"15.2","W"
"48.317877","-111.092121","Island Area - Lake Elwell - USBR","MT","ISLA","BOR","406.759.5077",,,,"2831",,"E","FT","DW","111017","http://visitmt.com/categories/moreinfo.asp?IDRRecordID=1976&siteid=1","14215","1",,,"some SFW sites may not have tables","Chester",,,"0",,"0","all year",,"14.5","SW"
"48.359763","-111.328517","North Bootlegger - Lake Elwell - USBR","MT","NORT","BOR","406.759.5077",,,,"3015",,"NH",,"NW","111017","http://visitmt.com/categories/moreinfo.asp?IDRRecordID=1978&siteid=1","14216","1",,,,"Galata","ND","NS","0",,"0","all year",,"8.1","S"
"48.309350","-111.085850","Sanford Park - Lake Elwell - USBR","MT","SANF","BOR","406.759.5077",,,,"2851","cc","NH",,"NW","111017","http://visitmt.com/categories/moreinfo.asp?IDRRecordID=1979&siteid=1","14217","1",,,,"Chester","ND","NS","0",,"0","all year",,"14.9","S"
"48.492805","-107.531653","Nelson Reservoir - USBR","MT","NELS","BOR","406.759.5077",,,,"2228",,"NH","FT","DW","111017","http://visitmt.com/categories/moreinfo.asp?IDRRecordID=3942&siteid=1","14218","1",,,,"Malta","ND","NS","0",,"0","all year",,"18.2","NE"
"44.978024","-112.918426","West Cameahwait - Clark Canyon Reservoir - USBR","MT","WESC","BOR","406.683.6472",,,,,"d","NH","FT","DW","120703","visitmt.com/categories/moreinfo.asp?IDRRecordID=1990&siteid=1","14219","1",,,"grouped","Dillon","ND","NS","0",,"0","all year",,,
"41.896860","-111.978060","Newton Reservoir dispersed USBR","UT","NEWT","BOR",,,,,,"d","NH",,,"111017",,"14220","1",,,,"Newton","ND","NS","0",,"0","all year",,,
"43.294867","-108.242524","Lake Cameahwait - USBR","WY","LACA","BOR","307.332.2688",,,,"4823",,"HK","FT","DW","111017","http://www.usbr.gov/gp/recreation/rvntrec.htm","14221","1",,,,,"DP","SH","0",,"0","all year",,,
"38.680751","-91.773398","Chamois Access - MDC","MO","CHAM","SFW",,,"4",,"528",,"WE","VT","DW","111017","mdc.mo.gov/","14222","0",,"NR","Fish/Wildlife sites may have few facilitiies","Chamois","DP","NS","0",,"0",,"L$","0.4","NW"
"36.553376","-93.108017","Drury-Mincy Conservation Area - MDC","MO","DRUR","SFW",,,"4",,"967",,"NH","VT","NW","111017","mdc.mo.gov/","14223","0",,"NR","has picnic tables","Mincy","ND","NS","0",,"0",,"N$","0.8","S"
"37.075822","-89.609147","General Watkins Conservation Area - MDC","MO","GENW","SFW",,,"5",,"467",,"NH","VT","NW","111017","mdc.mo.gov/","14224","0",,"NR","has picnic tables","Benton","ND","NS","0",,"0",,"N$","3.0","SW"
"38.229561","-91.815763","Paydown Access - MDC","MO","PAYD","SFW",,,"6",,"600",,"NH","VT","NW","111017","mdc.mo.gov/","14225","0",,"NR","Fish/Wildlife sites may have few facilitiies","Vienna","ND","NS","0",,"0",,"N$","7.7","NE"
"39.623514","-92.616930","Thomas Hill Reservoir  - Hwy T Campground - MDC","MO","THOM","SFW",,,"10",,"743",,"NH","VT","NW","111017","mdc.mo.gov/","14226","0",,"NR","shelters and tables","College Mound","ND","NS","0",,"0",,"L$","2.4","W"
"39.908437","-94.691661","Rochester Falls Access - MDC","MO","ROCH","SFW",,,"11",,"877",,"NH","VT","NW","111017","mdc.mo.gov/","14227","0",,"NR","Fish/Wildlife sites may have few facilitiies","St. Joseph","ND","NS","0",,"0",,"N$","12.9","NE"
"38.393402","-91.820808","Rollins Ferry Access - MDC","MO","ROLL","SFW",,,"11",,"562",,"NH","VT","NW","111017","mdc.mo.gov/","14228","0",,"NR","Fish/Wildlife sites may have few facilitiies","Linn","ND","NS","0",,"0",,"N$","6.6","S"
"36.642749","-92.225395","Patrick Bridge Access - MDC","MO","PATR","SFW",,,"12",,"601",,"NH","VT","NW","111017","mdc.mo.gov/","14229","0",,"NR","Fish/Wildlife sites may have few facilitiies","Caulfield","ND","NS","0",,"0",,"N$","7.0","W"
"39.550641","-91.161152","Dupont Reservation Conservation Area - MDC","MO","DUPO","SFW",,,"20",,"470",,"NH","VT","NW","111017","mdc.mo.gov/","14230","0",,"NR","Fish/Wildlife sites may have few facilitiies","Ashburn","ND","NS","0",,"0",,"N$","0.6","NE"
"40.009378","-91.971529","Sever Lake Conservation Area - MDC","MO","SEVE","SFW",,,"84",,"719",,"NH","VT","DW","111017","mdc.mo.gov/","14231","0",,"NR","Fish/Wildlife sites may have few facilitiies","Newark","ND","NS","0",,"0",,"N$","1.1","N"
"36.554553","-89.410955","Donaldson Point Conservation Area - MDC","MO","DONA","SFW",,,,,"295",,"NH","VT",,"111017","mdc.mo.gov/","14232","0",,"NR","has picnic tables","New Madrid","ND","NS","0",,"0",,"N$","6.9","E"
"39.713860","-93.313715","Fountain Grove  - Jo Shelby Lake - MDC","MO","FOUN","SFW","660.938.4692",,,,,"p","NH","PT","DW","111017","mdc4.mdc.mo.gov/applications/moatlas/AreaSummaryPage.aspx?txtAreaID=4601","14233","1",,"NR","Fish/Wildlife sites may have few facilitiies","Meadville","ND","NS","0",,"0",,"N$",,
"37.281916","-89.846502","Lake Girardeau Conservation Area - MDC","MO","LAKE","SFW",,,,,"413",,"NH","VT","NW","111017","mdc.mo.gov/","14234","0",,"NR","Fish/Wildlife sites may have few facilitiies","Jackson","ND","NS","0",,"0",,"N$","12.1","SW"
"36.870406","-92.470378","Rippee Conserrvation Area - MDC","MO","RIPP","SFW",,,,,"793",,"NH","VT","NW","111017","mdc.mo.gov/","14235","0",,"NR","picnic tables","Ava","ND","NS","0",,"0",,"N$","11.9","SE"
"47.301375","-112.427613","Bean Lake FAS","MT","BEAN","SFW",,,,,"4559",,"NH","VT","NW","120703","fwp.mt.gov/fishing/searchFas.html","14236","0",,"NR","Fish/Wildlife sites may have few facilitiies",,"ND","NS","0",,"0",,"L$",,
"48.320001","-109.659036","Bearpaw Lake FAS","MT","BEAR","SFW",,,,,"3624",,"NH","VT","NW","120703","fwp.mt.gov/fishing/searchFas.html","14237","0",,"NR","Fish/Wildlife sites may have few facilitiies","Havre","ND","NS","0",,"0",,"L$","15.9","S"
"46.989521","-114.663031","Big Pine FAS","MT","BIGP","SFW",,,"5",,"2892",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14238","0",,"NR","Fish/Wildlife sites may have few facilitiies","Missoula","ND","NS","0",,"0",,"N$","31.6","W"
"45.791905","-109.965242","Big Rock FAS","MT","BIGR","SFW",,,"5",,"4206",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14239","0",,"NR","Fish/Wildlife sites may have few facilitiies","Big Timber","ND","NS","0",,"0",,"N$","3.0","S"
"45.416123","-107.789301","Bighorn FAS","MT","BIGH","SFW",,,"5",,"3071",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14240","0",,"NR","Fish/Wildlife sites may have few facilitiies","St Xavier","ND","NS","0",,"0",,"L$","4.5","SW"
"46.631822","-105.566951","Bonfield FAS","MT","BONF","SFW",,,,,"2213",,"NH","VT","NW","120703","fwp.mt.gov/fishing/searchFas.html","14241","0",,"NR","Fish/Wildlife sites may have few facilitiies","Terry","ND","NS","0",,"0",,"N$","16.4","SW"
"45.657927","-110.108652","Boulder Forks FAS","MT","BOUL","SFW",,,"5",,"4785",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14242","0",,"NR","Fish/Wildlife sites may have few facilitiies","Big Timber","ND","NS","0",,"0",,"N$","14.3","SW"
"45.717966","-109.632584","Bratten FAS","MT","BRAT","SFW",,,"5",,"3786",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14243","0",,"NR","Fish/Wildlife sites may have few facilitiies","Big Timber","ND","NS","25",,"0",,"L$","17.5","SE"
"45.546736","-112.692613","Brownes Bridge FAS","MT","BROB","SFW",,,"5",,"5067",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14244","0",,"NR","Fish/Wildlife sites may have few facilitiies","Melrose","ND","NS","0",,"0",,"N$","5.9","S"
"46.951187","-113.011495","Browns Lake FAS","MT","BROL","SFW",,,"12",,"4312",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14245","0",,"NR","Fish/Wildlife sites may have few facilitiies","Helmville","ND","NS","0",,"0",,"L$","6.3","N"
"45.436082","-109.797351","Buffalo Jump FAS","MT","BUFF","SFW",,,,,"4812",,"NH",,,"120703","fwp.mt.gov/fishing/searchFas.html","14246","0",,"NR","Fish/Wildlife sites may have few facilitiies","Big Timber","ND","NS","0",,"0",,"N$","28.5","S"
"45.277681","-109.209744","Bull Springs FAS","MT","BULL","SFW",,,,,"4994",,"NH","VT","NW","120703","fwp.mt.gov/fishing/searchFas.html","14247","0",,"NR","Fish/Wildlife sites may have few facilitiies","Red Lodge","ND","NS","0",,"0",,"L$","6.6","N"
"47.959702","-112.405274","Bynum Reservoir FAS","MT","BYNU","SFW",,,,,"4193",,"NH","VT","NW","120703","fwp.mt.gov/fishing/searchFas.html","14248","0",,"NR","Fish/Wildlife sites may have few facilitiies","Bynum","ND","NS","0",,"0",,"L$","4.5","W"
"46.075108","-107.722048","Captain Clark FAS","MT","CAPT","SFW",,,"5",,"2782",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14249","0",,"NR","Fish/Wildlife sites may have few facilitiies","Hardin","ND","NS","0",,"0","all year","N$","24.3","N"
"45.472192","-109.740506","Castle Rock FAS","MT","CAST","SFW",,,"10",,"4668",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14250","0",,"NR","spectacular scenery - some Fish/Wildlife sites may not have tables","Big Timber","ND","NS","0",,"0",,"L$","27.1","S"
"46.662569","-114.053929","Chief Looking Glass FAS","MT","CHIE","SFW",,,"17",,"3191",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14251","0",,"NR","Fish/Wildlife sites may have few facilitiies","Lolo","ND","NS","0",,"0",,"L$","6.7","S"
"47.001000","-113.380000","Clearwater Crossing","MT","CLEA","SFW",,,"6",,"3837",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14252","0",,"NR","Fish/Wildlife sites may have few facilitiies",,"ND","NS","0",,"0",,"L$",,
"45.515034","-109.632333","Cliff Swallow FAS","MT","CLIF","SFW",,,"8",,"4387",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14253","0",,"NR","Fish/Wildlife sites may have few facilitiies","Big Timber","ND","NS","0",,"0",,"N$","27.0","SE"
"48.538777","-107.468037","Cole Ponds FAS","MT","COLE","SFW",,,,,"2167",,"NH","VT","NW","120703","fwp.mt.gov/fishing/searchFas.html","14254","0",,"NR","Fish/Wildlife sites may have few facilitiies","Malta","ND","NS","0",,"0",,"N$","22.4","NE"
"46.951257","-113.537518","Corricks River Bend FAS","MT","CORR","SFW",,,"12",,"3588",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14255","0",,"NR","Fish/Wildlife sites may have few facilitiies","Bonner","ND","NS","0",,"0",,"L$","16.3","E"
"47.073088","-111.963058","Craig FAS","MT","CRAI","SFW",,,"11",,"3461",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14256","0",,"NR","Fish/Wildlife sites may have few facilitiies","Craig","ND","NS","0",,"0",,"L$","0.1","S"
"45.260104","-110.812534","Dailey Lake - FAS","MT","DAIL","SFW",,,,,"5244",,,,,"120703","fwp.mt.gov/fishing/searchFas.html","14257","0",,"NR","Fish/Wildlife sites may have few facilitiies","Emigrant",,,"0",,"0",,,"8.4","SW"
"46.327736","-109.429067","Deadmans Basin - FAS","MT","DEAD","SFW",,,"20",,"3915",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14258","0",,"NR","Fish/Wildlife sites may have few facilitiies","Ryegate","ND","NS","0",,"0",,"N$","8.4","W"
"47.126311","-111.908294","Dearborn FAS","MT","DEAR","SFW",,,,,"3475",,"NH","VT","NW","120703","fwp.mt.gov/fishing/searchFas.html","14259","0",,"NR","difficut access - Fish/Wildlife sites may have few facilitiies","Cascade","ND","NS","0",,"0",,"L$","14.0","SW"
"46.275295","-111.496796","Deepdale FAS","MT","DEEP","SFW",,,,,"3862",,"NH",,,"120703","fwp.mt.gov/fishing/searchFas.html","14260","0",,"NR","Fish/Wildlife sites may have few facilitiies","Townsend","ND","NS","0",,"0",,,"3.2","S"
"45.344891","-111.724013","Ennis FAS","MT","ENNI","SFW",,,,,"4929",,"NH","VT","DW","120703","fwp.mt.gov/fishing/searchFas.html","14261","0",,"NR","Fish/Wildlife sites may have few facilitiies","Ennis","ND","NS","0",,"0",,"L$","0.4","SE"
"47.877464","-112.313738","Eureka Reservoir FAS","MT","EURE","SFW",,,"8",,"4124",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14262","0",,"NR","Fish/Wildlife sites may have few facilitiies","Choteau","ND","NS","0",,"0",,"L$","7.5","NW"
"46.034085","-111.421895","Fairweather FAS","MT","FAIR","SFW",,,,,"3976",,"NH",,,"120703","fwp.mt.gov/fishing/searchFas.html","14263","0",,"NR","Fish/Wildlife sites may have few facilitiies","Logan","ND","NS","0",,"0",,,"10.3","N"
"46.856755","-105.114249","Fallon Bridge FAS","MT","FALL","SFW",,,,,"2156",,"NH",,,"120703","fwp.mt.gov/fishing/searchFas.html","14264","0",,"NR","Fish/Wildlife sites may have few facilitiies","Terry","ND","NS","0",,"0",,"N$","10.4","NE"
"46.280175","-106.485131","Far West FAS","MT","FARW","SFW",,,"5",,"2468",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14265","0",,"NR","Fish/Wildlife sites may have few facilitiies","Forsyth","ND","NS","0",,"0",,"N$","9.5","E"
"45.623231","-109.289824","Firemans Point FAS","MT","FIRP","SFW",,,,,"3634",,"NH",,,"120703","fwp.mt.gov/fishing/searchFas.html","14266","0",,"NR","Fish/Wildlife sites may have few facilitiies","Joliet","ND","NS","0",,"0",,"L$","18.2","NW"
"45.871102","-113.223567","Fishtrap Creek - Foolhen Mt - FAS","MT","FISC","SFW",,,,,"5847",,"NH",,,"120703","fwp.mt.gov/fishing/searchFas.html","14267","0",,"NR","Fish/Wildlife sites may have few facilitiies","Wisdom","ND","NS","0",,"0",,"L$","20.6","NE"
"47.076766","-114.761532","Forest Grove FAS","MT","FORE","SFW",,,,,"2747",,"NH",,,"120703","fwp.mt.gov/fishing/searchFas.html","14268","0",,"NR","Fish/Wildlife sites may have few facilitiies","Missoula","ND","NS","0",,"0",,,"38.0","NW"
"46.926326","-114.700511","Forks FAS","MT","FORK","SFW",,,"5",,"3123",,"NH","VT","NW","111017","fwp.mt.gov/fishing/searchFas.html","14269","0",,"NR","Fish/Wildlife sites may have few facilitiies","Missoula","ND","NS","0",,"0",,"N$","32.5","W"
"48.599331","-109.941663","Fresno Tailwater FAS","MT","FRES","SFW",,,,,"2511",,"NH",,,"120703","fwp.mt.gov/fishing/searchFas.html","14270","0",,"NR","Fish/Wildlife sites may have few facilitiies","Havre","ND","NS","0",,"0",,"N$","12.3","W"
"45.927357","-107.575357","General Custer FAS","MT","GENE","SFW",,,,,,"p","NH",,,"120703","fwp.mt.gov/fishing/searchFas.html","14271","0",,"NR","Fish/Wildlife sites may have few facilitiies","Hardin","ND","NS","0",,"0",,"L$",,
"48.448253","-106.577277","Glasgow Base Pond FAS","MT","GLAS","SFW",,,,,"2725",,"NH",,,"120703","fwp.mt.gov/fishing/searchFas.html","14272","0",,"NR","Fish/Wildlife sites may have few facilitiies","Glasgow","ND","NS","0",,"0",,"N$","17.6","N"
